	parametros	accuracy
549	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.5138734157710235
550	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.797496051465773
551	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7876759505373858
552	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8108378597018376
553	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7919904464732848
554	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.810045841519319
555	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.743327554990562
556	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.804548711429562
557	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7939550830155244
558	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7641311298586232
559	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
560	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7511745444739782
561	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
562	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7582395315690127
563	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7146839246504102
564	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8037620863669634
565	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7763003197349667
566	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8018090065102662
567	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.6264316807273007
568	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8010131360992334
569	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7943472398782696
570	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.7998412881852153
571	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7896382757425171
572	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8202480835163142
573	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7515636195539119
574	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8139720328209871
575	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7919919873646906
576	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.774334912747024
577	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.7672599098578526
578	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7621603297507608
579	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.3316029122847567
580	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7656920528525752
581	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7378234908894796
582	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.7998382064024039
583	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7927824646558033
584	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8065202819831272
585	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7488208328518049
586	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.7916036827304596
587	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7943503216610811
588	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8214245541045495
589	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.80219268847028
590	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8171115990600561
591	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.781392965830733
592	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.822601024692785
593	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7974937401286645
594	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7645140413729342
595	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.662168804653492
596	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7664902346007165
597	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.36728918679456063
598	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7605901614083747
599	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7276073808698331
600	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.797084633460457
601	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.8018059247274548
602	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7974929696829616
603	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7382295157748757
604	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8037674794868833
605	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7967063446203629
606	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8112161485419316
607	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7927763010901807
608	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8229931815555298
609	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7774729380946879
610	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8237805770638313
611	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.801412997419007
612	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.766856196309565
613	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.7617743364536385
614	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.755882738164028
615	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2896421279710312
616	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7652952733156131
617	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7449046573442737
618	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.7935652374898879
619	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7939558534612273
620	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7908155167764551
621	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7507769944913132
622	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8100473824107247
623	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7986671289340885
624	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8233884202010863
625	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.8002357563850688
626	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8257398204861512
627	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7798281906082669
628	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8127832351015062
629	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.8061250433375708
630	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7653045186640471
631	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.7570676836549944
632	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7523517855079163
633	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.28969066605031013
